switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,321.2852208488274,189.2527310446698,375.8419099166966,1441.066271897306,true
670671,2,261.0922180765418,163.7554081513421,307.60686316482355,1441.066271897306,true
670671,3,332.5420849524703,117.05986493525194,360.5866436424748,1441.066271897306,true
671692,1,155.69085193349395,65.33379257957588,173.47486858376345,700.0,true
671692,2,21.935753851156566,6.883357204456532,23.618969226353457,700.0,true
671692,3,93.5933768796231,37.88997293361674,103.74907539031058,700.0,true
632645,1,103.50673482780705,38.07946661745006,110.78780984828948,700.0,true
632645,2,123.76484842890225,66.94395656017676,139.9397474192471,700.0,true
632645,3,123.9674065933166,93.52797456094721,158.0946280725084,700.0,true
632633,1,244.68637222283076,97.00101352691226,264.4022709888352,700.0,true
632633,2,86.28412585590337,22.57435642835309,88.70023800432413,700.0,true
632633,3,186.90408716249286,122.59158812229835,227.55640839917842,700.0,true
634675,1,144.48480274421956,28.112980575751244,151.3276925720391,1441.066271897306,true
634675,2,11.132948746944995,-33.788480295963936,36.55554336101787,1441.066271897306,true
634675,3,111.75291005353449,66.22875133065045,133.58166300871773,1441.066271897306,true
646611,1,103.50673482780705,38.07979376887054,113.44691181839003,700.0,true
646611,2,-51.982513584197505,-49.918124780717235,74.12566736726842,700.0,true
646611,3,47.35623610354904,49.56015167698641,70.52560766306438,700.0,true
