load_id,pd,qd,pshed,qshed,z_demand
1,160.0,110.0,0.0,0.0,1.0
2,6.2723303515884945,5.534409133754553,61.727669648411506,54.46559086624545,0.09224015222924256
3,98.04449245437776,56.02542425964443,1056.9555075456221,603.9745757403556,0.08488700645400672
4,44.73647383118264,17.525628923556088,440.26352616881735,172.4743710764439,0.09224015222924256
5,128.0,86.0,0.0,0.0,1.0
6,230.0,132.0,0.0,0.0,1.0
7,57.63153910805513,42.37613169709936,112.36846089194486,82.62386830290063,0.3390090535767949
8,117.0,68.0,0.0,0.0,1.0
9,120.0,90.0,0.0,0.0,1.0
10,66.0,38.0,0.0,0.0,1.0
11,120.0,90.0,0.0,0.0,1.0
12,26.749644146480342,19.554912272599424,263.25035585351964,192.44508772740056,0.09224015222924256
13,0.0,0.0,170.0,151.0,0.0
14,17.0,10.0,0.0,0.0,1.0
15,170.0,80.0,0.0,0.0,1.0
