bus_name,phase,voltage_pu
611,A,1.0204187667356805
611,B,0.9783110395715411
611,C,1.0121425208481682
632,A,1.021782702817191
632,B,0.9797012581200288
632,C,1.017222835433356
633,A,1.021782699315111
633,B,0.9797012575963432
633,C,1.017222833334214
634,A,1.0214141127213345
634,B,0.9829245347687484
634,C,1.0160705088771158
645,A,1.0217827028171909
645,B,0.9797012550463968
645,C,1.0172228334727487
646,A,1.0223346179161938
646,B,0.9779529544556314
646,C,1.016198113805563
652,A,1.0144684869762697
652,B,0.9804712836535562
652,C,1.0128155301322717
670,A,1.0207981411641744
670,B,0.9786058746984473
670,C,1.014173659459578
671,A,1.020798138438331
671,B,0.9786058741343623
671,C,1.0141736560028332
675,A,1.0214141092360434
675,B,0.9829245342541099
675,C,1.0160705067867941
680,A,1.0207981516880213
680,B,0.9786058877832773
680,C,1.0141736705562212
684,A,1.0195958030488874
684,B,0.9788488229357165
684,C,1.0131300627461077
692,A,1.0214143800738906
692,B,0.9829247752039654
692,C,1.0160708046404372
rg60,A,1.0299999999988603
rg60,B,1.0299999999984548
rg60,C,1.0300000000000349
