switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,161.1537851283778,105.51503514109348,187.47228130045144,200.0,true
670671,2,32.60724903884747,18.62919167723555,36.78432239209416,200.0,true
670671,3,203.02880716733756,-3.679703394504628,199.95937583025147,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,3.830954332306941e-7,-0.00044257226743973314,0.00043034504836104076,200.0,true
632645,2,172.7499397135727,108.47713117114564,199.60653246456175,200.0,true
632645,3,115.05172839564756,66.18329246219739,130.29976000014923,200.0,true
632633,1,205.5779325915697,-82.87666859929679,215.53087653263415,200.0,true
632633,2,126.49122362167728,-113.33343014049,166.19129005617512,200.0,true
632633,3,147.30119966172975,-97.30011453495409,173.30428977829115,200.0,true
634675,1,45.07093563097882,-193.51463068208795,193.4051921694464,200.0,true
634675,2,6.319224572656267,-203.7523941406694,199.2959497257655,200.0,true
634675,3,26.949631830754086,-187.5644947461501,186.17659960749648,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
