load_id,pd,qd,pshed,qshed,z_demand
1,160.0,110.0,0.0,0.0,1.0
2,6.317069834698394,5.5738851482632885,61.682930165301606,54.42611485173671,0.09289808580438814
3,97.84368548908998,55.91067742233714,1057.15631451091,604.0893225776629,0.08471314760960172
4,45.05557161512825,17.650636302833746,439.94442838487174,172.34936369716627,0.09289808580438814
5,128.0,86.0,0.0,0.0,1.0
6,230.0,132.0,0.0,0.0,1.0
7,57.58371112685092,42.34096406386097,112.41628887314909,82.65903593613902,0.3387277125108878
8,117.0,68.0,0.0,0.0,1.0
9,120.0,90.0,0.0,0.0,1.0
10,66.0,38.0,0.0,0.0,1.0
11,120.0,90.0,0.0,0.0,1.0
12,26.940444883272562,19.694394190530286,263.05955511672744,192.3056058094697,0.09289808580438814
13,0.0,0.0,170.0,151.0,0.0
14,17.0,10.0,0.0,0.0,1.0
15,170.0,80.0,0.0,0.0,1.0
