switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,513.5870711424113,306.95053087426834,603.7087149779775,200.0,true
670671,2,385.00003053599875,219.99645563240222,429.379181108077,200.0,true
670671,3,555.4542663396434,205.86920483205952,607.661904600803,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,0.0,0.0,200.0,true
632645,2,0.0,0.0,0.0,200.0,true
632645,3,0.0,0.0,0.0,200.0,true
632633,1,648.8200127299954,112.11908237942038,660.6914299735071,200.0,true
632633,2,187.60346997920797,-65.69447559983954,191.74062446619013,200.0,true
632633,3,413.73955000605895,114.02232826542638,436.60696534863746,200.0,true
634675,1,485.00000418341415,-5.676569755419877,490.45921800670334,200.0,true
634675,2,68.00000047912944,-156.19723197683174,163.8838875450812,200.0,true
634675,3,290.0000015572754,22.321934452127266,298.7259926786392,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
