switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,0.0,0.0,0.0,200.0,true
670671,2,0.0,0.0,0.0,200.0,true
670671,3,0.0,0.0,0.0,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,0.0,0.0,200.0,true
632645,2,0.0,0.0,0.0,200.0,true
632645,3,0.0,0.0,0.0,200.0,true
632633,1,245.6953945541588,-18.86649123992956,242.75948310379565,200.0,true
632633,2,120.13479924804884,-39.65422845998489,156.92848490051966,200.0,true
632633,3,205.67421374700132,-42.25363657520078,205.38407675895778,200.0,true
634675,1,85.13718374769358,-129.69126535819464,153.14108426261438,200.0,true
634675,2,1.1749589116538672e-5,-129.97938816668966,161.26424937555242,200.0,true
634675,3,85.12819236967653,-132.6790719438192,154.5278534726802,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
