load_id,pd,qd,pshed,qshed,z_demand
1,160.0,110.0,0.0,0.0,1.0
2,5.774139045347853,5.0948285694245765,62.22586095465215,54.90517143057542,0.08491380949040961
3,522.9264060103105,298.8150891487489,632.0735939896895,361.1849108512511,0.45275013507386197
4,41.18319760284866,16.133623803177827,443.8168023971513,173.86637619682216,0.08491380949040961
5,0.3011740777543248,0.20235133349118697,127.69882592224567,85.7976486665088,0.0023529224824556626
6,0.0,0.0,230.0,132.0,0.0
7,0.0,0.0,170.0,125.0,0.0
8,117.0,68.0,0.0,0.0,1.0
9,120.0,90.0,0.0,0.0,1.0
10,66.0,38.0,0.0,0.0,1.0
11,120.0,90.0,0.0,0.0,1.0
12,24.625004752218786,18.001727611966835,265.3749952477812,193.99827238803317,0.08491380949040961
13,0.0,0.0,169.9999999696747,150.99999997306398,0.0
14,17.0,10.0,0.0,0.0,1.0
15,26.22240656063511,12.33995602853417,143.7775934393649,67.66004397146583,0.15424945035667711
