switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,513.5725206024397,306.92714143924127,596.1856288153966,200.0,true
670671,2,385.0000189994889,219.99649464876407,433.4566976563771,200.0,true
670671,3,555.4396386307726,202.23851408356316,595.220798146063,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,0.0,0.0,200.0,true
632645,2,0.0,0.0,0.0,200.0,true
632645,3,0.0,0.0,0.0,200.0,true
632633,1,245.75703507344605,-16.146518719427945,244.10189885302051,200.0,true
632633,2,120.0912177041736,-121.26351508146298,166.16528412105092,200.0,true
632633,3,205.76488229818142,-33.504426902938846,208.26648162186206,200.0,true
634675,1,85.13963590547172,-127.12225641184226,151.98144130266454,200.0,true
634675,2,1.535806041674803e-5,-211.73331896609258,205.82373432977533,200.0,true
634675,3,85.13546140161932,-123.85070427282724,150.54771347275158,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
