load_id,pd_served,pshed,qd_served,qshed
1,160.0,0.0,110.0,0.0
2,14.10280710463046,53.89719289536954,12.443653327615111,47.55634667238489
3,85.30899829485998,1069.69100170514,48.74799902563427,611.2520009743657
4,100.58619773155549,384.4138022684445,39.40490220411452,150.59509779588547
5,44.18107009369073,83.81892990630928,29.68415646919846,56.315843530801544
6,174.19185327388882,55.808146726111175,99.97097666153618,32.029023338463816
7,80.90992889115986,89.09007110884014,59.49259477291166,65.50740522708834
8,117.0,0.0,68.0,0.0
9,120.0,0.0,90.0,0.0
10,66.0,0.0,38.0,0.0
11,120.0,0.0,90.0,0.0
12,60.14432441680637,229.85567558319363,43.96757509090673,168.03242490909327
13,57.24582444192594,112.75417555807405,50.847761710181274,100.15223828981873
14,17.0,0.0,10.0,0.0
15,81.18761522827795,88.81238477172205,38.20593657801315,41.79406342198685
