load_id,pd_served,pshed,qd_served,qshed
1,44.17198636408796,115.82801363591204,30.36824062531047,79.63175937468952
2,18.773094204737383,49.22690579526262,16.564494886532984,43.435505113467016
3,318.86652656575995,836.13347343424,182.2094437518628,477.7905562481372
4,133.89633366614163,351.10366633385837,52.45423380735445,137.54576619264554
5,35.33758909127037,92.66241090872964,23.742442670697276,62.25755732930273
6,63.49723039837644,166.50276960162356,36.44188875037256,95.55811124962744
7,46.932735511843454,123.06726448815655,34.50936434694372,90.49063565305627
8,32.30076502873932,84.69923497126068,18.773094204737383,49.22690579526262
9,33.12898977306597,86.87101022693403,24.846742329799476,65.15325767020053
10,18.22094437518628,47.77905562481372,10.49084676147089,27.50915323852911
11,33.12898977306597,86.87101022693403,24.846742329799476,65.15325767020053
12,80.06172528490943,209.93827471509059,58.52788193241655,153.47211806758344
13,46.932735511843454,123.06726448815655,41.68731213110801,109.312687868892
14,4.693273551184346,12.306726448815654,2.7607491477554973,7.239250852244503
15,46.932735511843454,123.06726448815655,22.08599318204398,57.91400681795602
