switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,177.51723719402224,101.69556605720425,199.41147171395335,200.0,true
670671,2,174.90923288439404,99.9446811690189,199.4775034256562,200.0,true
670671,3,203.31886093785243,9.02290798975973,199.6264402788084,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,1.7621907270361215e-6,-0.0004418866325114145,0.0004301529219975615,200.0,true
632645,2,171.47958512578836,107.54437786630002,199.70363465008145,200.0,true
632645,3,115.05050574032258,66.18251386406186,129.9139965840223,200.0,true
632633,1,205.31105038338094,-82.52541983970166,215.39860715018133,200.0,true
632633,2,126.4556888711121,-109.93341613732905,165.3172442637125,200.0,true
632633,3,147.1435802661132,-98.65460149855004,173.39917116403893,200.0,true
634675,1,44.8091669097131,-193.15653916357695,193.21884897617113,200.0,true
634675,2,6.282522966915457,-200.34336201391173,197.59457030119106,200.0,true
634675,3,26.793110333115152,-188.92467728115878,186.91696357090714,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
