switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,177.5179722640579,101.6690763254596,199.99999999987935,200.0,true
670671,2,175.19702529921156,100.10976959493767,199.99999999988776,200.0,true
670671,3,203.07318170591353,9.41345652644445,199.99999999989973,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,-0.0003631653858173144,0.0003545670972159122,200.0,true
632645,2,171.57312763435317,107.59753380555996,199.99999999987514,200.0,true
632645,3,115.0,65.99964140107758,130.17280027711124,200.0,true
632633,1,204.8062048190194,-4.236673377426157,199.99999999995137,200.0,true
632633,2,120.0,-61.255873437541815,133.05357354163232,200.0,true
632633,3,164.80620481892322,-22.527840431168023,163.3023931538093,200.0,true
634675,1,44.806204819227005,-114.23606960019917,120.03524868613363,200.0,true
634675,2,0.0,-151.25528193706293,149.3128392710242,200.0,true
634675,3,44.806204819078914,-112.52724332824356,119.14337725985322,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
