load_id,pd,qd,pshed,qshed,z_demand
1,160.0,110.0,0.0,0.0,1.0
2,0.0,0.0,68.0,60.0,0.0
3,525.5910758976347,300.3377576557913,629.4089241023653,359.6622423442087,0.4550572085693807
4,0.0,0.0,485.0,190.0,0.0
5,2.320946964846348,1.55938624200614,125.67905303515366,84.44061375799386,0.018132398162862093
6,230.0,132.0,0.0,0.0,1.0
7,56.57312763444641,41.59788796650471,113.42687236555359,83.40211203349529,0.3327831037320377
8,117.0,68.0,0.0,0.0,1.0
9,120.0,90.0,0.0,0.0,1.0
10,66.0,38.0,0.0,0.0,1.0
11,120.0,90.0,0.0,0.0,1.0
12,0.0,0.0,290.0,212.0,0.0
13,89.61240963771738,79.59690503114896,80.38759036228262,71.40309496885104,0.5271318213983375
14,17.0,10.0,0.0,0.0,1.0
15,27.87615640670197,13.118191250212693,142.12384359329803,66.88180874978731,0.16397739062765865
