switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,171.96874837021292,102.1114580994714,199.99999999995623,200.0,true
670671,2,133.6760321036996,76.38353509918593,153.96014361078616,200.0,true
670671,3,133.67603210383717,76.38353634978732,153.9601442313607,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,-0.00034791919239296476,0.00034703587632842,200.0,true
632645,2,164.63423316386107,102.49541384766493,193.78534012071825,200.0,true
632645,3,114.99999999833845,65.99965321168429,132.36376451069216,200.0,true
632633,1,177.2521366217819,93.73134219941646,199.99999999993491,200.0,true
632633,2,120.0,58.42236551232195,133.36485309795484,200.0,true
632633,3,137.25213662170435,73.76857260531811,155.55063718791217,200.0,true
634675,1,17.252136621961196,-16.268079922824437,23.722005196454433,200.0,true
634675,2,0.0,-31.5770577789625,31.59711320255812,200.0,true
634675,3,17.25213662183882,-16.230850325779336,23.710447897442158,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
