bus_name,phase,voltage_pu
611,A,0.9931805163783631
611,B,1.0083207285243345
611,C,1.018651154104862
632,A,1.003314642842343
632,B,1.0108197985338738
632,C,1.0190015334743772
633,A,1.0033146385958733
633,B,1.010819796474225
633,C,1.0190015299745863
634,A,1.0009845493082488
634,B,1.0122925608981588
634,C,1.016499641817179
645,A,1.003314642842343
645,B,1.0108197936431416
645,C,1.019001531517118
646,A,1.0038870597143867
646,B,1.0091071284544924
646,C,1.0179564322288757
652,A,0.9880285004048897
652,B,1.010367777574785
652,C,1.0171277968102586
670,A,0.9953407487578226
670,B,1.0082354039371317
670,C,1.0163317738948245
671,A,0.9953407398107413
671,B,1.008235397317507
671,C,1.0163317673265133
675,A,1.0009845478337238
675,B,1.0122925608981588
675,C,1.0164996403653657
680,A,0.9953407524891072
680,B,1.0082354113261633
680,C,1.016331782035403
684,A,0.9932931621187053
684,B,1.0086681554727068
684,C,1.0174643011974276
692,A,0.9991946484462532
692,B,1.0127693663082202
692,C,1.0153892632995474
rg60,A,1.03
rg60,B,1.03
rg60,C,1.03
