switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,384.9999660072541,219.99663021562245,441.5601296619589,200.0,true
670671,2,385.0000389178197,219.9964887978575,432.34709533401946,200.0,true
670671,3,555.4548858435888,205.99771276764082,607.761283926141,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,0.0,0.0,200.0,true
632645,2,0.0,0.0,0.0,200.0,true
632645,3,0.0,0.0,0.0,200.0,true
632633,1,648.7048229745126,107.87577971821403,653.2576791232474,200.0,true
632633,2,187.6079384998752,-63.44676946381207,192.03705088287634,200.0,true
632633,3,413.7493446711171,114.16327984106789,436.72980290961317,200.0,true
634675,1,485.00000409960387,-9.763362192894533,485.48143807765285,200.0,true
634675,2,68.00000047234276,-153.92882655586214,162.74142209160735,200.0,true
634675,3,290.00000155804634,22.408269398378707,298.80082046934575,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
