load_id,pd,qd,pshed,qshed,z_demand
1,160.0,110.0,0.0,0.0,1.0
2,6.317069834692499,5.573885148258088,61.6829301653075,54.426114851741914,0.09289808580430146
3,97.84368548907045,55.910677422325975,1057.1563145109296,604.089322577674,0.08471314760958482
4,45.05557161508621,17.65063630281728,439.9444283849138,172.34936369718272,0.09289808580430146
5,128.0,86.0,0.0,0.0,1.0
6,230.0,132.0,0.0,0.0,1.0
7,57.58371112686403,42.340964063870615,112.41628887313597,82.65903593612938,0.3387277125109649
8,117.0,68.0,0.0,0.0,1.0
9,120.0,90.0,0.0,0.0,1.0
10,66.0,38.0,0.0,0.0,1.0
11,120.0,90.0,0.0,0.0,1.0
12,26.940444883247423,19.69439419051191,263.05955511675256,192.3056058094881,0.09289808580430146
13,0.0,0.0,170.0,151.0,0.0
14,17.0,10.0,0.0,0.0,1.0
15,170.0,80.0,0.0,0.0,1.0
