switch_name,phase,p,q,c_mag,current_rating,is_closed
670671,1,160.60766935054875,104.63005585725439,187.0686545895933,200.0,true
670671,2,32.60766935071622,18.630084772613486,36.89887065015042,200.0,true
670671,3,202.6076693507145,-3.2627227333025064,199.9999999999354,200.0,true
671692,1,0.0,0.0,0.0,200.0,true
671692,2,0.0,0.0,0.0,200.0,true
671692,3,0.0,0.0,0.0,200.0,true
632645,1,0.0,-0.0003641289598918964,0.0003550369076734328,200.0,true
632645,2,172.57890377370256,108.3370707092851,199.99999999979948,200.0,true
632645,3,115.0,65.9996430399062,130.4709729704993,200.0,true
632633,1,205.07014383356682,-4.600936652612894,199.99999999990644,200.0,true
632633,2,126.31911294966122,-35.42683016051411,128.76848587583976,200.0,true
632633,3,146.9491581686876,-20.20924109066652,145.95816682682937,200.0,true
634675,1,45.070143833782275,-114.60033128329677,120.30386370952911,200.0,true
634675,2,6.319112949822814,-125.42623165434003,123.27459413888675,200.0,true
634675,3,26.94915816884921,-110.20864658319488,111.83550215978698,200.0,true
646611,1,0.0,0.0,0.0,200.0,true
646611,2,0.0,0.0,0.0,200.0,true
646611,3,0.0,0.0,0.0,200.0,true
