load_id,pd,qd,pshed,qshed,z_demand
1,160.0,110.0,0.0,0.0,1.0
2,6.319112949822814,5.575687896902482,61.68088705017718,54.42431210309752,0.09292813161504138
3,97.82300805214867,55.898861744084954,1057.1769919478513,604.1011382559151,0.08469524506679538
4,45.07014383329507,17.656345006857862,439.92985616670495,172.34365499314214,0.09292813161504138
5,128.0,86.0,0.0,0.0,1.0
6,230.0,132.0,0.0,0.0,1.0
7,57.578903773851515,42.33742924547906,112.42109622614848,82.66257075452094,0.33869943396383245
8,117.0,68.0,0.0,0.0,1.0
9,120.0,90.0,0.0,0.0,1.0
10,66.0,38.0,0.0,0.0,1.0
11,120.0,90.0,0.0,0.0,1.0
12,26.949158168362,19.700763902388772,263.050841831638,192.29923609761124,0.09292813161504138
13,0.0,0.0,170.0,151.0,0.0
14,17.0,10.0,0.0,0.0,1.0
15,170.0,80.0,0.0,0.0,1.0
