switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,0.0,-0.00037429950761884006,0.00035995837733406337,700.0,true
632645,2,285.0000027645893,190.99963340007352,332.1861216419301,700.0,true
632645,3,115.00000109346112,65.99962852062892,127.79060217320685,700.0,true
671692,1,-165.2084941749861,-95.11733822092185,185.0811271800325,700.0,true
671692,2,-158.08973967673694,-90.33442477423863,176.7754931386404,700.0,true
671692,3,-158.08973804904085,16.160971271109073,154.28507910275997,700.0,true
632633,1,538.2541226026468,117.13671076028092,529.7468436767575,700.0,true
632633,2,296.0425274854095,-16.799866594197038,287.1010028397312,700.0,true
632633,3,439.6531031656893,-7.831091729903596,423.79590668807987,700.0,true
646611,1,0.0,0.0,0.0,700.0,true
646611,2,0.0,0.0,0.0,700.0,true
646611,3,0.0,0.0,0.0,700.0,true
