load_id,pd,qd,pshed,qshed,z_demand
1,159.99668391034285,109.99772018836072,0.0033160896571321767,0.00227981163928359,0.9999792744396429
2,65.24786504994566,57.57164563230499,2.7521349500543444,2.428354367695013,0.9595274272050832
3,608.8661984818377,347.9235419896216,546.1338015181624,312.0764580103785,0.5271568818024569
4,465.37080219446534,182.31021116896582,19.629197805534623,7.689788831034191,0.9595274272050832
5,77.67717018180409,52.18934871589962,50.32282981819591,33.81065128410037,0.6068528920453444
6,229.99924626220985,131.99956742005088,0.0007537377901261467,0.0004325799491193299,0.9999967228791733
7,169.99978762401702,124.99984384118898,0.00021237598300473265,0.00015615881101096346,0.9999987507295118
8,116.9996793448792,67.99981363634004,0.0003206551207926281,0.00018636365995289397,0.9999972593579418
9,119.99751293275715,89.99813469956786,0.0024870672428645175,0.0018653004321484243,0.9999792744396429
10,65.99981911762416,37.99989585560179,0.00018088237583208577,0.00010414439820445102,0.9999972593579418
11,119.99751293275715,89.99813469956786,0.002487067242864518,0.0018653004321484243,0.9999792744396429
12,278.26295388947415,203.41981456747763,11.737046110525888,8.580185432522354,0.9595274272050832
13,170.00000169552766,151.0000015060275,-1.6955276532125256e-6,-1.506027525386786e-6,1.000000009973692
14,16.99995340908501,9.999972593579418,4.6590914987834265e-5,2.740642058231813e-5,0.9999972593579418
15,107.38484057348936,50.53404262281852,62.615159426510665,29.465957377181482,0.6316755327852315
