load_id,pd,qd,pshed,qshed,z_demand
1,159.99995172560563,109.99996681135386,4.827439438418327e-5,3.318864614597469e-5,0.9999996982850351
2,44.585573778754195,39.340212157724295,23.414426221245797,20.6597878422757,0.6556702026287382
3,1154.9999749386548,659.9999856792313,2.5061345312520026e-5,1.432076873058656e-5,0.9999999783018656
4,318.000048274938,124.57733849946025,166.99995172506195,65.42266150053973,0.6556702026287382
5,127.9999904354465,85.99999357381562,9.56455349529199e-6,6.426184384973459e-6,0.9999999252769258
6,229.99959992951457,131.99977039433008,0.0004000704854445172,0.00022960566988415086,0.9999982605631068
7,8.614699882945084,6.334338149224327,161.3853001170549,118.66566185077566,0.05067470519379461
8,116.99996137255646,67.99997754986188,3.862744353142151e-5,2.2450138121606007e-5,0.9999996698509099
9,119.9999637942042,89.99997284565316,3.620579579887869e-5,2.7154346840499333e-5,0.9999996982850351
10,65.99997821016005,37.99998745433458,2.1789839937753845e-5,1.2545665416558606e-5,0.9999996698509099
11,119.9999637942042,89.99997284565316,3.620579578777646e-5,2.7154346840998933e-5,0.9999996982850351
12,190.1443587623341,139.0020829572925,99.8556412376659,72.99791704270748,0.6556702026287382
13,6.71974104609175e-5,5.9687111644697305e-5,169.99993280258954,150.99994031288836,3.9527888506422056e-7
14,16.99999438746547,9.999996698509099,5.612534528999845e-6,3.301490900512101e-6,0.9999996698509099
15,98.45590100231762,46.33218870697299,71.54409899768238,33.66781129302701,0.5791523588371624
