load_id,pd,qd,pshed,qshed,z_demand
1,160.0000015265112,110.00000104947644,-1.5265111644113245e-6,-1.0494764264233906e-6,1.000000009540695
2,32.668041571178414,28.824742562804484,35.33195842882158,31.17525743719552,0.4804123760467414
3,1155.000011497447,660.0000065699697,-1.1497447048260898e-5,-6.569969772455474e-6,1.0000000099544997
4,233.00000238266958,91.27835144888087,251.99999761733042,98.72164855111913,0.4804123760467414
5,128.00000122526063,86.00000082322198,-1.2252606316151866e-6,-8.232219888856617e-7,1.0000000095723487
6,230.00000217721845,132.00000124953408,-2.1772184882028638e-6,-1.2495340724898336e-6,1.0000000094661672
7,20.53195915118541,15.097028787636333,149.46804084881458,109.90297121236367,0.12077623030109066
8,117.00000093241806,68.00000054191818,-9.324180631986184e-7,-5.41918187776103e-7,1.0000000079693852
9,120.00000114488338,90.00000085866255,-1.1448833763412936e-6,-8.586625311083119e-7,1.000000009540695
10,66.00000052597942,38.00000030283664,-5.259794239362448e-7,-3.0283664213973786e-7,1.0000000079693852
11,120.00000114488338,90.00000085866255,-1.1448833763412917e-6,-8.586625355965279e-7,1.000000009540695
12,139.319589053555,101.84742372190918,150.68041094644497,110.1525762780908,0.4804123760467414
13,170.00000165737742,151.00000147214112,-1.6573774304349574e-6,-1.4721411326256782e-6,1.000000009749279
14,17.000000135479546,10.000000079693852,-1.354795467254506e-7,-7.969385130112752e-8,1.0000000079693852
15,64.28041333220189,30.24960627397736,105.71958666779813,49.75039372602264,0.378120078424717
