bus_name,phase,voltage_pu
611,A,0.9902834380971598
611,B,1.0142406237262815
611,C,0.9690518964737639
632,A,0.9944103151372309
632,B,1.0198911293900514
632,C,0.975704417781916
632633,A,0.9944103151372309
632633,B,1.0198911293900514
632633,C,0.975704417781916
632645,A,0.9944103151372309
632645,B,1.0198911293900514
632645,C,0.975704417781916
633,A,0.9944103023276274
633,B,1.0198911262040964
633,C,0.97570440887862
634,A,0.9850912484906874
634,B,1.0233812741582502
634,C,0.9635682757426328
645,A,0.9944103061252613
645,B,1.0198911179467172
645,C,0.9757044057856414
646,A,0.9902834471213958
646,B,1.0142406303220157
646,C,0.9690519064315294
646611,A,0.9902834471213958
646611,B,1.0142406303220157
646611,C,0.9690519064315294
652,A,0.9793984612110014
652,B,1.012500704922662
652,C,0.9643491754722354
670,A,0.9951344799951864
670,B,1.0186210790867143
670,C,0.9738266964157621
671,A,0.9847027824094928
671,B,1.0108138457056555
671,C,0.9646535651106448
671692,A,0.9832689493156709
671692,B,1.0238621038040798
671692,C,0.9623730510839481
675,A,0.9850812151040368
675,B,1.0233801222767447
675,C,0.9635615265088848
680,A,0.9847027950139876
680,B,1.0108138599800724
680,C,0.9646535789285895
684,A,0.9847095602388467
684,B,1.01082044845203
684,C,0.9646604838100449
692,A,0.9832689493156709
692,B,1.0238621038040798
692,C,0.9623730510839481
rg60,A,1.0299999999999998
rg60,B,1.03
rg60,C,1.03
