switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,287.2745694045329,177.01115548147808,328.75616859338925,700.0,true
632645,2,444.27457067262145,282.0110415598256,503.79729840182387,700.0,true
632645,3,402.9629123883688,115.16779059476752,413.11011268295044,700.0,true
671692,1,0.0,0.0,0.0,700.0,true
671692,2,0.0,0.0,0.0,700.0,true
671692,3,0.0,0.0,0.0,700.0,true
632633,1,703.7254404834415,144.81203269622762,699.9999999669197,700.0,true
632633,2,187.99999996264128,-69.58066340964007,191.92031071954972,700.0,true
632633,3,468.7254405412817,152.54814045598212,485.882283276162,700.0,true
646611,1,287.2745694045329,177.0115191880042,329.45776396135864,700.0,true
646611,2,159.2745707281954,91.01141790168971,176.1685109613947,700.0,true
646611,3,287.9629124299887,49.168145545996545,288.8966896474904,700.0,true
