load_id,pd,qd,pshed,qshed,z_demand
1,159.99999994111047,109.99999995951346,5.888953409016767e-8,4.048654990736924e-8,0.9999999996319405
2,32.66804261985874,28.82474348811065,35.33195738014126,31.17525651188935,0.48041239146851084
3,1154.999999932056,659.9999999611748,6.79441894789613e-8,3.8825148458982166e-8,0.999999999941174
4,233.00000986222776,91.27835437901706,251.99999013777227,98.72164562098294,0.48041239146851084
5,127.99999995805724,85.9999999718197,4.1942752393506514e-8,2.818028497802784e-8,0.9999999996723222
6,229.99999989061197,131.9999999372208,1.0938801168730563e-7,6.277922200704261e-8,0.9999999995243999
7,20.531964365411866,15.097032621626372,149.46803563458815,109.90296737837363,0.12077626097301097
8,117.00000087787623,68.00000051021865,-8.778762272004053e-7,-5.102186608689161e-7,1.0000000075032156
9,119.99999995583286,89.99999996687465,4.4167143482961924e-8,3.312534997641333e-8,0.9999999996319405
10,66.00000049521223,38.00000028512219,-4.952122298278589e-7,-2.851221894547868e-7,1.0000000075032156
11,119.99999995583286,89.99999996687465,4.4167142594783505e-8,3.312535048991858e-8,0.9999999996319405
12,139.31959352586813,101.8474269913243,150.68040647413187,110.1525730086757,0.48041239146851084
13,169.9999999724963,150.99999997557026,2.7503676683752923e-8,2.4429753538805134e-8,0.9999999998382136
14,17.000000127554664,10.000000075032156,-1.2755466532825132e-7,-7.50321568359689e-8,1.0000000075032156
15,18.861568407534662,8.876032191781018,151.13843159246534,71.12396780821898,0.11095040239726273
