load_id,pd,qd,pshed,qshed,z_demand
1,159.99999971697753,109.99999980542206,2.8302244090435734e-7,1.9457794214937173e-7,0.9999999982311096
2,63.87724740631762,56.36227712322143,4.12275259368238,3.637722876778565,0.9393712853870239
3,612.9682796798699,350.267588388497,542.0317203201301,309.73241161150304,0.5307084672552985
4,455.5950734127066,178.48054422353454,29.404926587293414,11.51945577646544,0.9393712853870239
5,86.0821770990874,57.83646273844935,41.9178229009126,28.16353726155065,0.6725170085866203
6,229.99999986553692,131.9999999228299,1.3446310129708458e-7,7.717013314199614e-8,0.9999999994153779
7,169.99999992813036,124.99999994715468,7.186965200247499e-8,5.2845317746045814e-8,0.9999999995772374
8,117.0000007411343,68.00000043074472,-7.411342867175353e-7,-4.3074470990088935e-7,1.0000000063344812
9,119.99999978773316,89.99999984079987,2.12266846233924e-7,1.5920014130022866e-7,0.9999999982311096
10,66.00000041807576,38.000000240710285,-4.1807575541699453e-7,-2.4071028055755414e-7,1.0000000063344812
11,119.99999978773316,89.99999984079987,2.1226683246715845e-7,1.5920014127247478e-7,0.9999999982311096
12,272.4176727622369,199.14671250204907,17.582327237763053,12.853287497950953,0.9393712853870239
13,169.99999964312008,150.99999968300665,3.5687990170949244e-7,3.1699333364483697e-7,0.9999999979007064
14,17.00000010768618,10.000000063344812,-1.0768617747522234e-7,-6.334481109205245e-8,1.0000000063344812
15,82.26648441652237,38.7136397254223,87.73351558347764,41.28636027457772,0.4839204965677787
