bus_name,phase,voltage_pu
611,A,0.9715027754672169
611,B,0.9969032055380112
611,C,0.9389293842637935
632,A,0.993991277423548
632,B,1.0194908955571336
632,C,0.97334786853654
632633,A,0.993991277423548
632633,B,1.0194908955571336
632633,C,0.97334786853654
632645,A,0.9714464816102859
632645,B,0.9941595020533636
632645,C,0.9397851971970609
633,A,0.9939912554195971
633,B,1.0194908807459182
633,C,0.9733478472395242
634,A,0.9774499738232881
634,B,1.009513662838032
634,C,0.9501732739729095
645,A,0.9714464816102859
645,B,0.9941595020533636
645,C,0.9397851971970609
646,A,0.971502775467217
646,B,0.9969032005762983
646,C,0.9389293821405513
646611,A,0.971502775467217
646611,B,0.9969032005762983
646611,C,0.9389293821405513
652,A,0.9646629641470118
652,B,1.0035906552421168
652,C,0.9401721177673912
670,A,0.9947177208963736
670,B,1.0182209233025155
670,C,0.9714645135751087
671,A,0.9700575733786471
671,B,1.0018963603219673
671,C,0.9404900514349402
671692,A,0.9700575733786471
671692,B,1.0018963603219673
671692,C,0.9404900514349402
675,A,0.9774306837945957
675,B,1.0095008745655907
675,C,0.9501540871655877
680,A,0.9700575858005337
680,B,1.0018963745220835
680,C,0.9404900648749782
684,A,0.9700552769190068
684,B,1.0018914010253503
684,C,0.940484793680768
692,A,0.9700575825552561
692,B,1.0018963719427774
692,C,0.9404900637891446
rg60,A,1.03
rg60,B,1.03
rg60,C,1.03
