switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,328.20000862094133,200.39711856354234,374.31343639147616,700.0,true
632645,2,485.2000083791085,305.39702743598275,550.4527958515135,700.0,true
632645,3,458.28760441944604,145.24293899182163,473.40072702097495,700.0,true
671692,1,0.0,0.0,0.0,700.0,true
671692,2,0.0,0.0,0.0,700.0,true
671692,3,0.0,0.0,0.0,700.0,true
632633,1,662.8000014288326,107.74463262886547,653.6351441279083,700.0,true
632633,2,187.99999901706522,-68.17501226789379,192.00603033113967,700.0,true
632633,3,427.80000300989565,115.27656921275148,436.28385560079084,700.0,true
646611,1,328.20000862094133,200.39748284030264,375.2156182938764,700.0,true
646611,2,200.20001011923353,114.39740249035376,222.16683514968867,700.0,true
646611,3,343.2876057968955,79.24329522382062,348.2673621082215,700.0,true
