switch_name,phase,p,q,c_mag,current_rating,is_closed
632645,1,516.9526217542735,312.4500274730962,607.435964322751,700.0,true
632645,2,673.2429246609103,414.8301791162867,775.3616728461453,700.0,true
632645,3,675.1963307037885,277.6102463381411,748.2177925921436,700.0,true
671692,1,0.0,0.0,0.0,700.0,true
671692,2,0.0,0.0,0.0,700.0,true
671692,3,0.0,0.0,0.0,700.0,true
632633,1,734.7958823465725,192.08589751261204,763.7571344331656,700.0,true
632633,2,187.43851531345516,-59.0911982059478,192.69934776379768,700.0,true
632633,3,501.1116429247369,194.9017705376936,551.0683367832341,700.0,true
646611,1,515.5079601015723,309.99143882904013,607.4361823947738,700.0,true
646611,2,385.89535962673415,221.45855621021457,438.6789079984741,700.0,true
646611,3,556.6399138891732,207.15704574871015,612.9060094493071,700.0,true
